WayPoint140WayPoint99,30
WayPoint139WayPoint99,30
WayPoint99WayPoint139,30
WayPoint99WayPoint138,27
WayPoint134WayPoint99,21
WayPoint99WayPoint134,21
WayPoint99WayPoint133,27
WayPoint132WayPoint99,27
WayPoint13WayPoint99,75
WayPoint99WayPoint128,39
WayPoint127WayPoint99,36
WayPoint124WayPoint99,27
WayPoint123WayPoint99,24
WayPoint121WayPoint99,18
WayPoint99WayPoint120,15
WayPoint12WayPoint99,72
WayPoint119WayPoint99,12
WayPoint99WayPoint119,12
WayPoint99WayPoint117,18
WayPoint116WayPoint99,21
WayPoint99WayPoint116,21
WayPoint115WayPoint99,24
WayPoint99WayPoint13,75
WayPoint114WayPoint99,27
WayPoint112WayPoint99,33
WayPoint111WayPoint99,36
WayPoint99WayPoint111,36
WayPoint110WayPoint99,9
WayPoint99WayPoint110,9
WayPoint109WayPoint99,12
WayPoint108WayPoint99,15
WayPoint99WayPoint108,15
WayPoint107WayPoint99,18
WayPoint99WayPoint105,24
WayPoint101WayPoint99,6
WayPoint99WayPoint101,6
WayPoint99ChargingPoint321,39
ChargingPoint231WayPoint99,39
ChargingPoint123WayPoint99,39
WayPoint97WayPoint98,3
WayPoint98WayPoint97,3
WayPoint95WayPoint98,9
WayPoint98WayPoint95,9
WayPoint94WayPoint98,12
WayPoint98WayPoint93,15
WayPoint92WayPoint98,27
WayPoint98WayPoint92,27
WayPoint9WayPoint98,66
WayPoint89WayPoint98,27
WayPoint98WayPoint89,27
WayPoint88WayPoint98,24
WayPoint98WayPoint88,24
WayPoint87WayPoint98,21
WayPoint98WayPoint87,21
WayPoint98WayPoint85,15
WayPoint98WayPoint84,12
WayPoint82WayPoint98,18
WayPoint98WayPoint82,18
WayPoint81WayPoint98,21
WayPoint80WayPoint98,30
WayPoint98WayPoint80,30
WayPoint99WayPoint8,63
WayPoint98WayPoint8,60
WayPoint98WayPoint79,30
WayPoint98WayPoint78,27
WayPoint77WayPoint98,24
WayPoint98WayPoint77,24
WayPoint76WayPoint98,36
WayPoint75WayPoint98,33
WayPoint98WayPoint74,24
WayPoint73WayPoint98,21
WayPoint72WayPoint98,33
WayPoint98WayPoint71,33
WayPoint98WayPoint70,33
WayPoint69WayPoint98,30
WayPoint68WayPoint98,27
WayPoint98WayPoint68,27
WayPoint98WayPoint64,1000
WayPoint6WayPoint98,39
WayPoint98WayPoint59,33
WayPoint57WayPoint98,30
WayPoint56WayPoint98,30
WayPoint98WayPoint56,30
WayPoint54WayPoint98,33
WayPoint98WayPoint54,33
WayPoint53WayPoint98,36
WayPoint98WayPoint53,36
WayPoint98WayPoint50,45
WayPoint5WayPoint98,48
WayPoint98WayPoint5,48
WayPoint98WayPoint49,48
WayPoint98WayPoint48,51
WayPoint46WayPoint98,57
WayPoint98WayPoint45,57
WayPoint44WayPoint98,54
WayPoint98WayPoint42,48
WayPoint40WayPoint98,42
WayPoint98WayPoint40,42
WayPoint39WayPoint98,39
WayPoint98WayPoint38,36
WayPoint37WayPoint98,33
WayPoint98WayPoint37,33
WayPoint36WayPoint98,60
WayPoint98WayPoint35,57
WayPoint98WayPoint34,54
WayPoint33WayPoint98,51
WayPoint98WayPoint33,51
WayPoint32WayPoint98,48
WayPoint98WayPoint32,48
WayPoint31WayPoint98,45
WayPoint98WayPoint31,45
WayPoint30WayPoint98,42
WayPoint98WayPoint30,42
WayPoint98WayPoint3,54
WayPoint29WayPoint98,39
WayPoint98WayPoint29,39
WayPoint98WayPoint26,57
WayPoint25WayPoint98,54
WayPoint98WayPoint25,54
WayPoint98WayPoint24,51
WayPoint23WayPoint98,48
WayPoint22WayPoint98,45
WayPoint21WayPoint98,42
WayPoint20WayPoint98,39
WayPoint2WayPoint98,42
WayPoint98WayPoint2,42
WayPoint98WayPoint18,87
WayPoint17WayPoint98,84
WayPoint98WayPoint17,84
WayPoint98WayPoint16,81
WayPoint15WayPoint98,78
WayPoint98WayPoint15,78
WayPoint142WayPoint98,30
WayPoint141WayPoint98,24
WayPoint98WayPoint141,24
WayPoint98WayPoint140,27
WayPoint98WayPoint14,75
WayPoint98WayPoint139,27
WayPoint138WayPoint98,24
WayPoint98WayPoint138,24
WayPoint134WayPoint98,18
WayPoint98WayPoint133,24
WayPoint98WayPoint13,72
WayPoint127WayPoint98,39
WayPoint98WayPoint127,39
WayPoint98WayPoint125,33
WayPoint98WayPoint122,24
WayPoint121WayPoint98,21
WayPoint98WayPoint121,21
WayPoint98WayPoint120,18
WayPoint12WayPoint98,69
WayPoint119WayPoint98,15
WayPoint98WayPoint119,15
WayPoint118WayPoint98,18
WayPoint98WayPoint118,18
WayPoint116WayPoint98,24
WayPoint115WayPoint98,27
WayPoint98WayPoint115,27
WayPoint98WayPoint114,30
WayPoint98WayPoint113,33
WayPoint112WayPoint98,36
WayPoint98WayPoint112,36
WayPoint90WayPoint99,27
WayPoint111WayPoint98,27
WayPoint98WayPoint110,12
WayPoint98WayPoint11,66
WayPoint98WayPoint109,15
WayPoint108WayPoint98,18
WayPoint106WayPoint98,24
WayPoint98WayPoint106,24
WayPoint105WayPoint98,27
WayPoint104WayPoint98,30
WayPoint103WayPoint98,33
WayPoint98WayPoint103,33
WayPoint102WayPoint98,27
WayPoint98WayPoint10,63
WayPoint1WayPoint98,45
ChargingPoint321WayPoint98,36
WayPoint98ChargingPoint321,36
WayPoint98ChargingPoint231,36
ChargingPoint123WayPoint98,36
WayPoint98ChargingPoint123,36
WayPoint95WayPoint97,6
WayPoint93WayPoint97,12
WayPoint97WayPoint93,12
WayPoint92WayPoint97,24
WayPoint97WayPoint9,63
WayPoint89WayPoint97,30
WayPoint97WayPoint89,30
WayPoint97WayPoint88,27
WayPoint99WayPoint84,9
WayPoint87WayPoint97,24
WayPoint97WayPoint87,24
WayPoint97WayPoint86,21
WayPoint97WayPoint85,18
WayPoint83WayPoint97,18
WayPoint97WayPoint82,21
WayPoint97WayPoint81,24
WayPoint97WayPoint8,57
WayPoint97WayPoint79,33
WayPoint97WayPoint78,30
WayPoint77WayPoint97,27
WayPoint97WayPoint77,27
WayPoint97WayPoint76,30
WayPoint97WayPoint75,36
WayPoint74WayPoint97,21
WayPoint97WayPoint74,21
WayPoint97WayPoint73,18
WayPoint72WayPoint97,30
WayPoint97WayPoint72,30
WayPoint71WayPoint97,30
WayPoint97WayPoint71,30
WayPoint70WayPoint97,30
WayPoint97WayPoint70,30
WayPoint97WayPoint68,24
WayPoint65WayPoint97,33
WayPoint97WayPoint65,33
WayPoint64WayPoint97,1000
WayPoint97WayPoint64,1000
WayPoint97WayPoint63,30
WayPoint97WayPoint6,36
WayPoint59WayPoint97,30
WayPoint97WayPoint59,30
WayPoint58WayPoint97,27
WayPoint97WayPoint57,27
WayPoint53WayPoint97,33
WayPoint52WayPoint97,36
WayPoint97WayPoint52,36
WayPoint51WayPoint97,39
WayPoint97WayPoint50,42
WayPoint5WayPoint97,45
WayPoint97WayPoint5,45
WayPoint49WayPoint97,45
WayPoint97WayPoint49,45
WayPoint48WayPoint97,48
WayPoint97WayPoint48,48
WayPoint46WayPoint97,54
WayPoint45WayPoint97,54
WayPoint44WayPoint97,51
WayPoint97WayPoint44,51
WayPoint97WayPoint43,48
WayPoint42WayPoint97,45
WayPoint41WayPoint97,42
WayPoint40WayPoint97,39
WayPoint98WayPoint28,36
WayPoint97WayPoint40,39
WayPoint99WayPoint114,27
WayPoint97WayPoint39,36
WayPoint37WayPoint97,30
WayPoint97WayPoint37,30
WayPoint36WayPoint97,57
WayPoint97WayPoint35,54
WayPoint97WayPoint34,51
WayPoint33WayPoint97,48
WayPoint30WayPoint97,39
WayPoint3WayPoint97,51
WayPoint97WayPoint3,51
WayPoint97WayPoint28,33
WayPoint27WayPoint97,57
WayPoint97WayPoint27,57
WayPoint97WayPoint26,54
WayPoint97WayPoint25,51
WayPoint97WayPoint24,48
WayPoint22WayPoint97,42
WayPoint21WayPoint97,39
WayPoint97WayPoint20,36
WayPoint97WayPoint2,39
WayPoint97WayPoint19,33
WayPoint18WayPoint97,84
WayPoint97WayPoint16,78
WayPoint15WayPoint97,75
WayPoint97WayPoint15,75
WayPoint142WayPoint97,27
WayPoint97WayPoint142,27
WayPoint141WayPoint97,21
WayPoint97WayPoint141,21
WayPoint97WayPoint140,24
WayPoint14WayPoint97,72
WayPoint139WayPoint97,24
WayPoint97WayPoint139,24
WayPoint97WayPoint138,21
WayPoint134WayPoint97,15
WayPoint133WayPoint97,21
WayPoint97WayPoint133,21
WayPoint132WayPoint97,21
WayPoint131WayPoint97,24
WayPoint13WayPoint97,69
WayPoint128WayPoint97,27
WayPoint127WayPoint97,30
WayPoint97WayPoint127,30
WayPoint97WayPoint126,39
WayPoint125WayPoint97,36
WayPoint97WayPoint125,36
WayPoint97WayPoint122,27
WayPoint97WayPoint12,66
WayPoint97WayPoint119,18
WayPoint97WayPoint118,21
WayPoint117WayPoint97,24
WayPoint97WayPoint117,24
WayPoint116WayPoint97,27
WayPoint114WayPoint97,33
WayPoint97WayPoint113,36
WayPoint112WayPoint97,27
WayPoint97WayPoint112,27
WayPoint111WayPoint97,24
WayPoint110WayPoint97,15
WayPoint97WayPoint110,15
WayPoint11WayPoint97,63
WayPoint109WayPoint97,18
WayPoint97WayPoint109,18
WayPoint108WayPoint97,21
WayPoint97WayPoint108,21
WayPoint107WayPoint97,24
WayPoint105WayPoint97,30
WayPoint103WayPoint97,27
WayPoint97WayPoint103,27
WayPoint102WayPoint97,24
WayPoint97WayPoint102,24
WayPoint101WayPoint97,12
WayPoint100WayPoint97,9
WayPoint1WayPoint97,42
ChargingPoint231WayPoint97,33
ChargingPoint123WayPoint97,33
WayPoint96WayPoint96,0
WayPoint96WayPoint95,3
WayPoint94WayPoint96,6
WayPoint96WayPoint92,21
WayPoint90WayPoint96,27
WayPoint96WayPoint90,27
WayPoint96WayPoint9,60
WayPoint89WayPoint96,33
WayPoint88WayPoint96,30
WayPoint87WayPoint96,27
WayPoint86WayPoint96,24
WayPoint96WayPoint86,24
WayPoint96WayPoint85,21
WayPoint83WayPoint96,21
WayPoint81WayPoint96,27
WayPoint80WayPoint96,24
WayPoint96WayPoint80,24
WayPoint96WayPoint8,54
WayPoint96WayPoint79,36
WayPoint96WayPoint78,33
WayPoint76WayPoint96,27
WayPoint96WayPoint76,27
WayPoint75WayPoint96,30
WayPoint96WayPoint75,30
WayPoint74WayPoint96,18
WayPoint96WayPoint74,18
WayPoint73WayPoint96,15
WayPoint96WayPoint73,15
WayPoint72WayPoint96,27
WayPoint97WayPoint11,63
WayPoint96WayPoint72,27
WayPoint71WayPoint96,27
WayPoint96WayPoint69,24
WayPoint68WayPoint96,21
WayPoint67WayPoint96,18
WayPoint96WayPoint63,27
WayPoint59WayPoint96,27
WayPoint96WayPoint58,24
WayPoint96WayPoint57,24
WayPoint56WayPoint96,24
WayPoint96WayPoint56,24
WayPoint96WayPoint54,27
WayPoint53WayPoint96,30
WayPoint96WayPoint51,36
WayPoint5WayPoint96,42
WayPoint96WayPoint49,42
WayPoint47WayPoint96,48
WayPoint46WayPoint96,51
WayPoint96WayPoint46,51
WayPoint45WayPoint96,51
WayPoint96WayPoint45,51
WayPoint44WayPoint96,48
WayPoint96WayPoint44,48
WayPoint96WayPoint41,39
WayPoint40WayPoint96,36
WayPoint96WayPoint40,36
WayPoint96WayPoint39,33
WayPoint99WayPoint121,18
WayPoint37WayPoint96,27
WayPoint96WayPoint37,27
WayPoint35WayPoint96,51
WayPoint96WayPoint35,51
WayPoint34WayPoint96,48
WayPoint96WayPoint34,48
WayPoint32WayPoint96,42
WayPoint96WayPoint32,42
WayPoint96WayPoint31,39
WayPoint30WayPoint96,36
WayPoint3WayPoint96,48
WayPoint96WayPoint29,33
WayPoint96WayPoint28,30
WayPoint96WayPoint27,54
WayPoint26WayPoint96,51
WayPoint24WayPoint96,45
WayPoint96WayPoint24,45
WayPoint96WayPoint23,42
WayPoint22WayPoint96,39
WayPoint96WayPoint22,39
WayPoint21WayPoint96,36
WayPoint20WayPoint96,33
WayPoint96WayPoint20,33
WayPoint19WayPoint96,30
WayPoint96WayPoint19,30
WayPoint18WayPoint96,81
WayPoint17WayPoint96,78
WayPoint99WayPoint76,33
WayPoint96WayPoint16,75
WayPoint15WayPoint96,72
WayPoint96WayPoint15,72
WayPoint142WayPoint96,24
WayPoint96WayPoint141,18
WayPoint14WayPoint96,69
WayPoint96WayPoint138,18
WayPoint133WayPoint96,18
WayPoint96WayPoint131,21
WayPoint99WayPoint95,12
WayPoint13WayPoint96,66
WayPoint128WayPoint96,24
WayPoint96WayPoint128,24
WayPoint127WayPoint96,27
WayPoint96WayPoint127,27
WayPoint96WayPoint125,39
WayPoint123WayPoint96,33
WayPoint122WayPoint96,30
WayPoint96WayPoint122,30
WayPoint12WayPoint96,63
WayPoint118WayPoint96,24
WayPoint96WayPoint118,24
WayPoint115WayPoint96,33
WayPoint112WayPoint96,24
WayPoint96WayPoint112,24
WayPoint111WayPoint96,21
WayPoint96WayPoint111,21
WayPoint96WayPoint110,18
WayPoint96WayPoint106,30
WayPoint102WayPoint96,21
WayPoint96WayPoint101,15
WayPoint100WayPoint96,12
WayPoint96WayPoint100,12
WayPoint10WayPoint96,57
ChargingPoint231WayPoint96,30
WayPoint96ChargingPoint231,30
ChargingPoint123WayPoint96,30
WayPoint95WayPoint95,0
WayPoint94WayPoint95,3
WayPoint93WayPoint95,6
WayPoint92WayPoint95,18
WayPoint91WayPoint95,21
WayPoint90WayPoint95,24
WayPoint1WayPoint99,48
WayPoint95WayPoint90,24
WayPoint89WayPoint95,27
WayPoint95WayPoint89,27
WayPoint88WayPoint95,33
WayPoint87WayPoint95,30
WayPoint95WayPoint87,30
WayPoint95WayPoint86,27
WayPoint84WayPoint95,21
WayPoint95WayPoint84,21
WayPoint83WayPoint95,24
WayPoint82WayPoint95,27
WayPoint95WayPoint80,21
WayPoint79WayPoint95,30
WayPoint95WayPoint79,30
WayPoint95WayPoint78,36
WayPoint77WayPoint95,33
WayPoint95WayPoint77,33
WayPoint66WayPoint98,27
WayPoint76WayPoint95,24
WayPoint95WayPoint76,24
WayPoint75WayPoint95,27
WayPoint74WayPoint95,15
WayPoint95WayPoint71,24
WayPoint70WayPoint95,24
WayPoint95WayPoint70,24
WayPoint95WayPoint7,48
WayPoint69WayPoint95,21
WayPoint95WayPoint69,21
WayPoint68WayPoint95,18
WayPoint65WayPoint95,27
WayPoint64WayPoint95,1000
WayPoint95WayPoint64,1000
WayPoint63WayPoint95,24
WayPoint95WayPoint63,24
WayPoint60WayPoint95,24
WayPoint95WayPoint60,24
WayPoint95WayPoint6,30
WayPoint59WayPoint95,24
WayPoint95WayPoint59,24
WayPoint57WayPoint95,21
WayPoint95WayPoint57,21
WayPoint63WayPoint96,27
WayPoint56WayPoint95,21
WayPoint54WayPoint95,24
WayPoint95WayPoint54,24
WayPoint52WayPoint95,30
WayPoint95WayPoint52,30
WayPoint50WayPoint95,36
WayPoint95WayPoint50,36
WayPoint95WayPoint49,39
WayPoint48WayPoint95,42
WayPoint95WayPoint48,42
WayPoint47WayPoint95,45
WayPoint95WayPoint47,45
WayPoint95WayPoint46,48
WayPoint45WayPoint95,48
WayPoint95WayPoint45,48
WayPoint44WayPoint95,45
WayPoint95WayPoint44,45
WayPoint42WayPoint95,39
WayPoint95WayPoint42,39
WayPoint95WayPoint41,36
WayPoint40WayPoint95,33
WayPoint95WayPoint40,33
WayPoint4WayPoint95,42
WayPoint95WayPoint4,42
WayPoint39WayPoint95,30
WayPoint95WayPoint39,30
WayPoint95WayPoint38,27
WayPoint37WayPoint95,24
WayPoint36WayPoint95,51
WayPoint35WayPoint95,48
WayPoint95WayPoint34,45
WayPoint95WayPoint33,42
WayPoint32WayPoint95,39
WayPoint31WayPoint95,36
WayPoint95WayPoint30,33
WayPoint3WayPoint95,45
WayPoint29WayPoint95,30
WayPoint95WayPoint28,27
WayPoint95WayPoint27,51
WayPoint26WayPoint95,48
WayPoint95WayPoint26,48
WayPoint25WayPoint95,45
WayPoint23WayPoint95,39
WayPoint95WayPoint23,39
WayPoint22WayPoint95,36
WayPoint95WayPoint22,36
WayPoint95WayPoint21,33
WayPoint95WayPoint2,33
WayPoint19WayPoint95,27
WayPoint95WayPoint19,27
WayPoint18WayPoint95,78
WayPoint95WayPoint18,78
WayPoint17WayPoint95,75
WayPoint95WayPoint17,75
WayPoint16WayPoint95,72
WayPoint95WayPoint16,72
WayPoint15WayPoint95,69
WayPoint95WayPoint15,69
WayPoint142WayPoint95,21
WayPoint141WayPoint95,15
WayPoint47WayPoint98,54
WayPoint140WayPoint95,18
WayPoint14WayPoint95,66
WayPoint139WayPoint95,18
WayPoint95WayPoint139,18
WayPoint95WayPoint134,9
WayPoint133WayPoint95,15
WayPoint95WayPoint133,15
WayPoint132WayPoint95,15
WayPoint128WayPoint95,21
WayPoint95WayPoint127,24
WayPoint95WayPoint126,27
WayPoint125WayPoint95,30
WayPoint124WayPoint95,39
WayPoint122WayPoint95,33
WayPoint121WayPoint95,30
WayPoint95WayPoint120,27
WayPoint12WayPoint95,60
WayPoint51WayPoint99,45
WayPoint118WayPoint95,27
WayPoint117WayPoint95,30
WayPoint95WayPoint117,30
WayPoint95WayPoint115,36
WayPoint95WayPoint114,27
WayPoint95WayPoint113,24
WayPoint112WayPoint95,21
WayPoint95WayPoint111,18
WayPoint110WayPoint95,21
WayPoint95WayPoint110,21
WayPoint11WayPoint95,57
WayPoint109WayPoint95,24
WayPoint108WayPoint95,27
WayPoint95WayPoint108,27
WayPoint107WayPoint95,30
WayPoint95WayPoint107,30
WayPoint105WayPoint95,27
WayPoint95WayPoint105,27
WayPoint104WayPoint95,24
WayPoint103WayPoint95,21
WayPoint102WayPoint95,18
WayPoint101WayPoint95,18
WayPoint95WayPoint101,18
WayPoint95WayPoint100,15
WayPoint95WayPoint10,54
WayPoint1WayPoint95,36
WayPoint95WayPoint1,36
ChargingPoint321WayPoint95,27
ChargingPoint231WayPoint95,27
WayPoint95ChargingPoint231,27
ChargingPoint123WayPoint95,27
WayPoint95ChargingPoint123,27
WayPoint94WayPoint94,0
WayPoint92WayPoint94,15
WayPoint91WayPoint94,18
WayPoint94WayPoint91,18
WayPoint90WayPoint94,21
WayPoint94WayPoint90,21
WayPoint9WayPoint94,54
WayPoint94WayPoint9,54
WayPoint89WayPoint94,24
WayPoint88WayPoint94,27
WayPoint94WayPoint88,27
WayPoint94WayPoint87,33
WayPoint83WayPoint94,27
WayPoint94WayPoint83,27
WayPoint82WayPoint94,30
WayPoint81WayPoint94,33
WayPoint80WayPoint94,18
WayPoint66WayPoint96,21
WayPoint96WayPoint18,81
WayPoint94WayPoint80,18
WayPoint94WayPoint8,48
WayPoint99WayPoint66,30
WayPoint94WayPoint78,30
WayPoint77WayPoint94,36
WayPoint94WayPoint77,36
WayPoint76WayPoint94,21
WayPoint75WayPoint94,24
WayPoint94WayPoint75,24
WayPoint94WayPoint74,12
WayPoint94WayPoint73,9
WayPoint94WayPoint72,21
WayPoint71WayPoint94,21
WayPoint94WayPoint70,21
WayPoint69WayPoint94,18
WayPoint68WayPoint94,15
WayPoint67WayPoint94,12
WayPoint66WayPoint94,15
WayPoint65WayPoint94,24
WayPoint94WayPoint65,24
WayPoint99WayPoint75,30
WayPoint63WayPoint94,21
WayPoint94WayPoint60,21
WayPoint6WayPoint94,27
WayPoint94WayPoint59,21
WayPoint94WayPoint58,18
WayPoint94WayPoint57,18
WayPoint54WayPoint94,21
WayPoint94WayPoint53,24
WayPoint52WayPoint94,27
WayPoint51WayPoint94,30
WayPoint94WayPoint5,36
WayPoint49WayPoint94,36
WayPoint94WayPoint49,36
WayPoint48WayPoint94,39
WayPoint75WayPoint99,30
WayPoint94WayPoint47,42
WayPoint46WayPoint94,45
WayPoint45WayPoint94,45
WayPoint44WayPoint94,42
WayPoint94WayPoint42,36
WayPoint94WayPoint41,33
WayPoint4WayPoint94,39
WayPoint94WayPoint39,27
WayPoint38WayPoint94,24
WayPoint36WayPoint94,48
WayPoint94WayPoint36,48
WayPoint99WayPoint28,39
WayPoint35WayPoint94,45
WayPoint33WayPoint94,39
WayPoint94WayPoint33,39
WayPoint32WayPoint94,36
WayPoint94WayPoint30,30
WayPoint3WayPoint94,42
WayPoint110WayPoint98,12
WayPoint94WayPoint3,42
WayPoint29WayPoint94,27
WayPoint98WayPoint126,36
WayPoint94WayPoint28,24
WayPoint94WayPoint27,48
WayPoint26WayPoint94,45
WayPoint94WayPoint26,45
WayPoint25WayPoint94,42
WayPoint94WayPoint23,36
WayPoint94WayPoint22,33
WayPoint20WayPoint94,27
WayPoint2WayPoint94,30
WayPoint94WayPoint2,30
WayPoint17WayPoint94,72
WayPoint94WayPoint17,72
WayPoint94WayPoint16,69
WayPoint15WayPoint94,66
WayPoint142WayPoint94,18
WayPoint94WayPoint142,18
WayPoint141WayPoint94,12
WayPoint94WayPoint14,63
WayPoint134WayPoint94,6
WayPoint94WayPoint133,12
WayPoint132WayPoint94,12
WayPoint94WayPoint13,60
WayPoint128WayPoint94,18
WayPoint94WayPoint128,18
WayPoint127WayPoint94,21
WayPoint25WayPoint96,48
WayPoint94WayPoint127,21
WayPoint94WayPoint125,27
WayPoint94WayPoint124,30
WayPoint94WayPoint123,39
WayPoint121WayPoint94,33
WayPoint94WayPoint120,30
WayPoint12WayPoint94,57
WayPoint119WayPoint94,27
WayPoint118WayPoint94,30
WayPoint117WayPoint94,33
WayPoint94WayPoint117,33
WayPoint116WayPoint94,36
WayPoint115WayPoint94,27
WayPoint94WayPoint115,27
WayPoint114WayPoint94,24
WayPoint113WayPoint94,21
WayPoint94WayPoint113,21
WayPoint94WayPoint112,18
WayPoint94WayPoint111,15
WayPoint11WayPoint94,54
WayPoint94WayPoint11,54
WayPoint109WayPoint94,27
WayPoint94WayPoint109,27
WayPoint94WayPoint108,30
WayPoint107WayPoint94,33
WayPoint106WayPoint94,27
WayPoint94WayPoint86,30
WayPoint105WayPoint94,24
WayPoint94WayPoint105,24
WayPoint104WayPoint94,21
WayPoint102WayPoint94,15
WayPoint94WayPoint102,15
WayPoint101WayPoint94,21
WayPoint94WayPoint101,21
WayPoint100WayPoint94,18
WayPoint94WayPoint100,18
WayPoint10WayPoint94,51
WayPoint94WayPoint10,51
WayPoint94WayPoint1,33
ChargingPoint231WayPoint94,24
ChargingPoint123WayPoint94,24
WayPoint94ChargingPoint123,24
WayPoint93WayPoint92,12
WayPoint91WayPoint93,15
WayPoint93WayPoint91,15
WayPoint93WayPoint90,18
WayPoint93WayPoint89,21
WayPoint93WayPoint88,24
WayPoint86WayPoint93,33
WayPoint93WayPoint84,27
WayPoint93WayPoint83,30
WayPoint93WayPoint82,33
WayPoint81WayPoint93,36
WayPoint93WayPoint81,36
WayPoint80WayPoint93,15
WayPoint93WayPoint80,15
WayPoint79WayPoint93,24
WayPoint78WayPoint93,27
WayPoint93WayPoint78,27
WayPoint77WayPoint93,30
WayPoint93WayPoint77,30
WayPoint93WayPoint76,18
WayPoint75WayPoint93,21
WayPoint74WayPoint93,9
WayPoint93WayPoint74,9
WayPoint93WayPoint73,6
WayPoint71WayPoint93,18
WayPoint93WayPoint71,18
WayPoint70WayPoint93,18
WayPoint93WayPoint70,18
WayPoint7WayPoint93,42
WayPoint69WayPoint93,15
WayPoint93WayPoint67,9
WayPoint93WayPoint66,12
WayPoint65WayPoint93,21
WayPoint97WayPoint120,21
WayPoint93WayPoint63,18
WayPoint59WayPoint93,18
WayPoint58WayPoint93,15
WayPoint54WayPoint93,18
WayPoint53WayPoint93,21
WayPoint93WayPoint53,21
WayPoint93WayPoint51,27
WayPoint50WayPoint93,30
WayPoint93WayPoint50,30
WayPoint5WayPoint93,33
WayPoint93WayPoint5,33
WayPoint49WayPoint93,33
WayPoint93WayPoint49,33
WayPoint46WayPoint93,42
WayPoint93WayPoint46,42
WayPoint93WayPoint45,42
WayPoint44WayPoint93,39
WayPoint43WayPoint93,36
WayPoint42WayPoint93,33
WayPoint40WayPoint93,27
WayPoint21WayPoint95,33
WayPoint93WayPoint40,27
WayPoint93WayPoint4,36
WayPoint39WayPoint93,24
WayPoint93WayPoint39,24
WayPoint93WayPoint38,21
WayPoint37WayPoint93,18
WayPoint93WayPoint37,18
WayPoint36WayPoint93,45
WayPoint34WayPoint93,39
WayPoint93WayPoint34,39
WayPoint32WayPoint93,33
WayPoint93WayPoint32,33
WayPoint31WayPoint93,30
WayPoint93WayPoint31,30
WayPoint93WayPoint30,27
WayPoint29WayPoint93,24
WayPoint28WayPoint93,21
WayPoint93WayPoint28,21
WayPoint93WayPoint27,45
WayPoint93WayPoint9,51
WayPoint93WayPoint24,36
WayPoint23WayPoint93,33
WayPoint22WayPoint93,30
WayPoint98WayPoint123,27
WayPoint93WayPoint22,30
WayPoint93WayPoint2,27
WayPoint19WayPoint93,21
WayPoint93WayPoint19,21
WayPoint18WayPoint93,72
WayPoint34WayPoint95,45
WayPoint16WayPoint93,66
WayPoint93WayPoint16,66
WayPoint15WayPoint93,63
WayPoint93WayPoint15,63
WayPoint93WayPoint142,15
WayPoint141WayPoint93,9
